"pattern","n_students","n_items_form","item","n1","n0","p_correct","dxy_form_rest","remapped_form","raw_weight_form","shared_rest_item_count","dxy_common_rest","raw_weight_common_rest","pattern_divisor","min1_form_weight"
"PATTERN06",418,24,"pm995q02",7,411,0.0167464114832536,0.75599582898853,0.75599582898853,11.9161107526459,11,0.75564824469934,11.9091209717078,1.63763378719791,7.27641970127832
"PATTERN06",418,24,"pm995q03",194,224,0.464114832535885,0.588388254786451,0.588388254786451,3.32549224354643,11,0.565790684830633,3.23169746119288,1.63763378719791,2.03066904795397
"PATTERN07",417,34,"pm00fq01",166,251,0.398081534772182,0.560408966543465,0.560408966543465,3.48765157008647,11,0.459247347957567,3.0924542644494,1.71684015039761,2.03143639742975
"PATTERN07",417,34,"pm00kq02",27,390,0.0647482014388489,0.667331433998101,0.667331433998101,7.76140565303272,10,0.557644824311491,6.71267395655442,1.71684015039761,4.5207503163502
"PATTERN07",417,34,"pm903q03",136,281,0.326139088729017,0.658546158676994,0.658546158676994,4.37895781106434,11,0.625235503454051,4.18334757397231,1.71684015039761,2.55059145142324
"PATTERN07",417,34,"pm905q01t",356,61,0.853717026378897,0.540891508565113,0.540891508565113,2.05575591945727,10,0.561014919874746,2.10737163700945,1.71684015039761,1.1974067119651
"PATTERN07",417,34,"pm905q02",194,223,0.465227817745803,0.692755767185983,0.692755767185983,3.83292693463627,10,0.605011326337201,3.39320146450474,1.71684015039761,2.23254735378165
"PATTERN07",417,34,"pm906q01",217,200,0.520383693045564,0.484608294930875,0.484608294930875,2.7415968398371,10,0.421797235023041,2.55256853061036,1.71684015039761,1.59688532400769
"PATTERN07",417,34,"pm915q01",166,251,0.398081534772182,0.512600201603225,0.512600201603225,3.29071109335117,10,0.457783324533192,3.0872927686837,1.71684015039761,1.91672538214409
"PATTERN07",417,34,"pm915q02",222,195,0.532374100719424,0.600739200739201,0.600739200739201,3.11747589210497,10,0.498983598983599,2.74978618256904,1.71684015039761,1.81582186983627
"PATTERN07",417,34,"pm918q01",397,20,0.952038369304556,0.472040302267001,0.472040302267001,1.71684015039761,11,0.352141057934509,1.50303130331509,1.71684015039761,1
"PATTERN07",417,34,"pm918q02",327,90,0.784172661870504,0.336561331974176,0.336561331974176,1.75076882852273,11,0.355623513421679,1.78685843399805,1.71684015039761,1.01976228137329
"PATTERN07",417,34,"pm918q05",335,82,0.803357314148681,0.418747724790681,0.418747724790681,1.87732387336345,11,0.331889333818712,1.70829370019365,1.71684015039761,1.09347621729878
"PATTERN07",417,34,"pm919q01",342,75,0.820143884892086,0.58401559454191,0.58401559454191,2.24429122075192,10,0.536569200779727,2.11562605121488,1.71684015039761,1.30722200330191
"PATTERN07",417,34,"pm919q02",192,225,0.460431654676259,0.442731481481482,0.442731481481482,2.80599036156341,10,0.405856481481481,2.69287257661447,1.71684015039761,1.63439232296237
"PATTERN07",417,34,"pm923q01",228,189,0.546762589928058,0.543557968996566,0.543557968996566,2.85345221886062,11,0.517195767195767,2.76397131188929,1.71684015039761,1.66203721307413
"PATTERN07",417,34,"pm923q03",176,241,0.422062350119904,0.337325537533006,0.337325537533006,2.622130648214,11,0.305969445492267,2.53647271733654,1.71684015039761,1.52730039986933
"PATTERN07",417,34,"pm923q04",43,374,0.103117505995204,0.667640840691456,0.667640840691456,6.81712941511267,11,0.609687849769929,6.29800735430789,1.71684015039761,3.97074207143504
"PATTERN07",417,34,"pm924q02",236,181,0.565947242206235,0.502739020507538,0.502739020507538,2.65869839912305,11,0.479632924431126,2.5878410115678,1.71684015039761,1.5485998498505
"PATTERN07",417,34,"pm943q01",213,204,0.510791366906475,0.382675135782012,0.382675135782012,2.47233379896903,10,0.341273128969898,2.36436631405158,1.71684015039761,1.44004891684089
"PATTERN07",417,34,"pm943q02",15,402,0.0359712230215827,0.886567164179104,0.886567164179104,13.4622960502045,10,0.708955223880597,9.49971812611889,1.71684015039761,7.84132177191142
"PATTERN07",417,34,"pm953q02",216,201,0.517985611510791,0.523470609913396,0.523470609913396,2.87840066509486,10,0.531140593329648,2.90512931010484,1.71684015039761,1.67656882000822
"PATTERN07",417,34,"pm953q03",206,211,0.49400479616307,0.639557355174159,0.639557355174159,3.43308708358901,10,0.597363456494731,3.2457685669521,1.71684015039761,1.99965447149749
"PATTERN07",417,34,"pm954q01",318,99,0.762589928057554,0.639317705355441,0.639317705355441,2.5603035148385,10,0.647004637570675,2.58748615668216,1.71684015039761,1.49128823335448
"PATTERN07",417,34,"pm954q02",149,268,0.357314148681055,0.63172393068216,0.63172393068216,4.03921797582185,10,0.596013222478213,3.85297817158423,1.71684015039761,2.3527047494121
"PATTERN07",417,34,"pm954q04",118,299,0.282973621103118,0.715038829998299,0.715038829998299,5.07549060470618,10,0.70718780114506,5.01467107032806,1.71684015039761,2.95629770979594
"PATTERN07",417,34,"pm982q01",349,68,0.836930455635492,0.369121860778696,0.369121860778696,1.71833001809356,10,0.354415978425755,1.69129776923947,1.71684015039761,1.00086779639654
"PATTERN07",417,34,"pm982q02",136,281,0.326139088729017,0.364611680971321,0.364611680971321,3.07201783652076,10,0.37874188821436,3.11941390684161,1.71684015039761,1.78934412490837
"PATTERN07",417,34,"pm982q03t",254,163,0.609112709832134,0.365392976184725,0.365392976184725,2.17165566389369,10,0.349983092604222,2.13593911175554,1.71684015039761,1.26491430398499
"PATTERN07",417,34,"pm982q04",186,231,0.446043165467626,0.500232742168226,0.500232742168226,3.05159331128651,10,0.438905180840665,2.84368389775023,1.71684015039761,1.7774475454688
"PATTERN07",417,34,"pm992q01",317,100,0.760191846522782,0.490567823343849,0.490567823343849,2.12937554041308,10,0.462586750788644,2.06159512753046,1.71684015039761,1.24028759457887
"PATTERN07",417,34,"pm992q02",60,357,0.143884892086331,0.696638655462185,0.696638655462185,6.39714588123267,10,0.634593837535014,5.85681805979381,1.71684015039761,3.72611619069552
"PATTERN07",417,34,"pm992q03",26,391,0.0623501199040767,0.832087349990163,0.832087349990163,10.3682613744503,10,0.779756049577021,9.3662586061436,1.71684015039761,6.03915359973904
"PATTERN07",417,34,"pm995q01",197,220,0.47242206235012,0.666866635902169,0.666866635902169,3.65942666376245,11,0.601407475772958,3.34803405897748,1.71684015039761,2.13148944758482
"PATTERN07",417,34,"pm995q02",15,402,0.0359712230215827,0.860199004975124,0.860199004975124,12.5879916556896,11,0.801824212271974,11.1217501807321,1.71684015039761,7.33206970536792
"PATTERN07",417,34,"pm995q03",217,200,0.520383693045564,0.636520737327189,0.636520737327189,3.31493684180231,11,0.599723502304147,3.1567218473389,1.71684015039761,1.93083604261852
"PATTERN08",414,11,"pm00kq02",26,388,0.0628019323671498,0.316514670896114,0.316514670896114,5.14866002612621,10,0.316514670896114,5.14866002612621,1.80061308178924,2.85939276916175
"PATTERN08",414,11,"pm906q01",196,218,0.473429951690821,0.516850777008051,0.516850777008051,3.01000153629104,10,0.516850777008051,3.01000153629104,1.80061308178924,1.67165370880237
"PATTERN08",414,11,"pm915q01",189,225,0.456521739130435,0.395673133450911,0.395673133450911,2.6755575211901,10,0.395673133450911,2.6755575211901,1.80061308178924,1.48591474106777
"PATTERN08",414,11,"pm915q02",201,213,0.485507246376812,0.453997617546072,0.453997617546072,2.75740154327764,10,0.453997617546072,2.75740154327764,1.80061308178924,1.53136816074759
"PATTERN08",414,11,"pm982q01",351,63,0.847826086956522,0.421788088454756,0.421788088454756,1.80061308178924,10,0.421788088454756,1.80061308178924,1.80061308178924,1
"PATTERN08",414,11,"pm982q02",114,300,0.27536231884058,0.299473684210526,0.299473684210526,3.09369178056326,10,0.299473684210526,3.09369178056326,1.80061308178924,1.71813245824533
"PATTERN08",414,11,"pm982q03t",226,188,0.545893719806763,0.352993786480889,0.352993786480889,2.29931030700663,10,0.352993786480889,2.29931030700663,1.80061308178924,1.27695968126692
"PATTERN08",414,11,"pm982q04",176,238,0.42512077294686,0.469012605042017,0.469012605042017,3.02061991738755,10,0.469012605042017,3.02061991738755,1.80061308178924,1.67755080085612
"PATTERN08",414,11,"pm992q01",305,109,0.736714975845411,0.472582343209505,0.472582343209505,2.13657343646739,10,0.472582343209505,2.13657343646739,1.80061308178924,1.18658109178253
"PATTERN08",414,11,"pm992q02",68,346,0.164251207729469,0.654284257055423,0.654284257055423,5.7492559263137,10,0.654284257055423,5.7492559263137,1.80061308178924,3.19294355042714
"PATTERN08",414,11,"pm992q03",25,389,0.0603864734299517,0.847609254498715,0.847609254498715,10.8128584921004,10,0.847609254498715,10.8128584921004,1.80061308178924,6.0050982642844
"PATTERN09",394,22,"pm00fq01",144,250,0.365482233502538,0.498555555555556,0.498555555555556,3.37912918996608,11,0.476333333333333,3.29273874035369,1.83713416661613,1.83934807341273
"PATTERN09",394,22,"pm00gq01",19,375,0.0482233502538071,0.593684210526316,0.593684210526316,7.55577271907155,9,0.62119298245614,7.83321160167986,1.83713416661613,4.11280398371162
"PATTERN09",394,22,"pm903q03",103,291,0.261421319796954,0.629633336669669,0.629633336669669,4.64323360293492,11,0.617288893337337,4.56720527626667,1.83713416661613,2.52743304615984
"PATTERN09",394,22,"pm909q01",360,34,0.913705583756345,0.514950980392157,0.514950980392157,1.87570855540618,9,0.43733660130719,1.7146998734319,1.83713416661613,1.02099704501229
"PATTERN09",394,22,"pm909q02",217,177,0.550761421319797,0.446119399099169,0.446119399099169,2.53311870725845,9,0.406909838839855,2.4245475834471,1.83713416661613,1.37884252184166
"PATTERN09",394,22,"pm909q03",94,300,0.238578680203046,0.677978723404255,0.677978723404255,5.15998656539372,9,0.653085106382979,4.98077704010535,1.83713416661613,2.80871514947547
"PATTERN09",394,22,"pm918q01",354,40,0.898477157360406,0.553319209039547,0.553319209039547,1.99525908478517,11,0.538559322033899,1.9594788926504,1.83713416661613,1.08607151347051
"PATTERN09",394,22,"pm918q02",308,86,0.781725888324873,0.542509815765629,0.542509815765629,2.21582641228422,11,0.505209906372697,2.11872103978069,1.83713416661613,1.20613205749998
"PATTERN09",394,22,"pm918q05",283,111,0.718274111675127,0.568522586190431,0.568522586190431,2.44332665188935,11,0.546079648553147,2.3762759649571,1.83713416661613,1.32996636625064
"PATTERN09",394,22,"pm923q01",193,201,0.489847715736041,0.522723171706236,0.522723171706236,2.9718662787048,11,0.482767509602248,2.83500617148504,1.83713416661613,1.61766425811936
"PATTERN09",394,22,"pm923q03",170,224,0.431472081218274,0.350026260504201,0.350026260504201,2.62623730246793,11,0.325,2.55709067941583,1.83713416661613,1.4295293997527
"PATTERN09",394,22,"pm923q04",49,345,0.124365482233503,0.780834072759539,0.780834072759539,7.69459606877408,11,0.762259686483289,7.44785151604372,1.83713416661613,4.18836915049432
"PATTERN09",394,22,"pm924q02",197,197,0.5,0.553376794042619,0.553376794042619,3.04803024329936,11,0.547630704218094,3.02653944614768,1.83713416661613,1.65912228877307
"PATTERN09",394,22,"pm949q01t",239,155,0.606598984771574,0.58572007018491,0.58572007018491,2.8131688839609,9,0.50228100958294,2.53978016980211,1.83713416661613,1.53128113073122
"PATTERN09",394,22,"pm949q02t",112,282,0.284263959390863,0.703552431610942,0.703552431610942,4.97557313276467,9,0.577190982776089,4.18189765863563,1.83713416661613,2.70833411254298
"PATTERN09",394,22,"pm955q01",311,83,0.789340101522843,0.386200751559292,0.386200751559292,1.83713416661613,9,0.243869368147832,1.58035387921148,1.83713416661613,1
"PATTERN09",394,22,"pm955q02",97,297,0.246192893401015,0.534208059981256,0.534208059981256,4.2159700355571,9,0.446908952063591,3.80678280112361,1.83713416661613,2.2948623525535
"PATTERN09",394,22,"pm995q01",193,201,0.489847715736041,0.663186657386642,0.663186657386642,3.56450501089157,11,0.579975768824272,3.18927544575061,1.83713416661613,1.94025296337346
"PATTERN09",394,22,"pm995q02",5,389,0.0126903553299492,0.833419023136247,0.833419023136247,14.4185887869002,11,0.723907455012853,11.8287393348204,1.83713416661613,7.84841360468419
"PATTERN09",394,22,"pm995q03",158,236,0.401015228426396,0.589304870199528,0.589304870199528,3.60275629753486,11,0.599656726024458,3.6512125206073,1.83713416661613,1.96107413546768
"PATTERN09",394,22,"pm998q02",318,76,0.807106598984772,0.504592850049653,0.504592850049653,2.06303826139249,9,0.400115855676928,1.83186768279082,1.83713416661613,1.12296548552709
"PATTERN09",394,22,"pm998q04t",119,275,0.302030456852792,0.136562261268144,0.136562261268144,2.51228677286402,9,0.127028265851795,2.4882923750744,1.83713416661613,1.3675031571001
"PATTERN10",297,9,"pm033q01",212,85,0.713804713804714,0.387014428412875,0.387014428412875,1.98673391809595,8,0.387014428412875,1.98673391809595,1.75261161395203,1.13358481838197
"PATTERN10",297,9,"pm034q01t",101,196,0.34006734006734,0.511669024045261,0.511669024045261,3.55006480858783,8,0.511669024045261,3.55006480858783,1.75261161395203,2.02558557773256
"PATTERN10",297,9,"pm155q01",205,92,0.69023569023569,0.417232237539767,0.417232237539767,2.10526320983156,8,0.417232237539767,2.10526320983156,1.75261161395203,1.20121491440098
"PATTERN10",297,9,"pm155q04t",157,140,0.528619528619529,0.268789808917197,0.268789808917197,2.14417027613989,8,0.268789808917197,2.14417027613989,1.75261161395203,1.22341439430777
"PATTERN10",297,9,"pm411q01",139,158,0.468013468013468,0.488206902832165,0.488206902832165,2.92570302927149,8,0.488206902832165,2.92570302927149,1.75261161395203,1.66933906290522
"PATTERN10",297,9,"pm411q02",136,161,0.457912457912458,0.244747899159664,0.244747899159664,2.27402311344251,8,0.244747899159664,2.27402311344251,1.75261161395203,1.29750544578141
"PATTERN10",297,9,"pm442q02",100,197,0.336700336700337,0.574467005076142,0.574467005076142,3.8514268878792,8,0.574467005076142,3.8514268878792,1.75261161395203,2.1975358700234
"PATTERN10",297,9,"pm474q01",214,83,0.720538720538721,0.275700934579439,0.275700934579439,1.75261161395203,8,0.275700934579439,1.75261161395203,1.75261161395203,1
"PATTERN10",297,9,"pm803q01t",83,214,0.279461279461279,0.52724918365049,0.52724918365049,3.95567555136197,8,0.52724918365049,3.95567555136197,1.75261161395203,2.25701776701237
"PATTERN11",295,32,"pm00kq02",21,274,0.0711864406779661,0.669621133124783,0.669621133124783,7.56105335808718,10,0.64754953076121,7.33057539972704,1.43808331171004,5.25772971323633
"PATTERN11",295,32,"pm033q01",210,85,0.711864406779661,0.35109243697479,0.35109243697479,1.91491191540058,8,0.376526610644258,1.96814707943379,1.43808331171004,1.33157230864708
"PATTERN11",295,32,"pm034q01t",84,211,0.284745762711864,0.589990972692394,0.589990972692394,4.24081060454352,8,0.575603701196118,4.16391540913154,1.43808331171004,2.94893249230514
"PATTERN11",295,32,"pm155q01",182,113,0.616949152542373,0.572255178449869,0.572255178449869,2.7317949942366,8,0.507536711076534,2.52468110036337,1.43808331171004,1.89960829945811
"PATTERN11",295,32,"pm155q04t",145,150,0.491525423728814,0.387540229885057,0.387540229885057,2.53988135408468,8,0.408137931034483,2.59794184684649,1.43808331171004,1.76615731049996
"PATTERN11",295,32,"pm273q01t",135,160,0.457627118644068,0.500046296296296,0.500046296296296,3.00408334292793,11,0.477453703703704,2.92602990691053,1.43808331171004,2.08894944991451
"PATTERN11",295,32,"pm408q01t",94,201,0.31864406779661,0.501693659362761,0.501693659362761,3.61737407914669,11,0.456017783423309,3.43121374188698,1.43808331171004,2.51541343237287
"PATTERN11",295,32,"pm411q01",118,177,0.4,0.525327970889591,0.525327970889591,3.32822484920668,8,0.486785406492387,3.18003276012458,1.43808331171004,2.31434773083421
"PATTERN11",295,32,"pm411q02",139,156,0.471186440677966,0.4966334624608,0.4966334624608,2.9432814187136,8,0.475189079505626,2.87080397024913,1.43808331171004,2.04666961555497
"PATTERN11",295,32,"pm420q01t",178,117,0.603389830508475,0.55704407951599,0.55704407951599,2.7204506873102,11,0.474887160280419,2.46651730811196,1.43808331171004,1.89171980869125
"PATTERN11",295,32,"pm442q02",86,209,0.291525423728814,0.712306665183042,0.712306665183042,4.97727739596587,8,0.644319572716146,4.51034491673295,1.43808331171004,3.46104940891591
"PATTERN11",295,32,"pm446q01",205,90,0.694915254237288,0.58070460704607,0.58070460704607,2.54036592816735,11,0.49869918699187,2.29877324635812,1.43808331171004,1.76649426878237
"PATTERN11",295,32,"pm446q02",15,280,0.0508474576271186,0.803571428571429,0.803571428571429,10.2399965144171,11,0.735714285714286,9.09457109007234,1.43808331171004,7.1205864298923
"PATTERN11",295,32,"pm447q01",182,113,0.616949152542373,0.458134785568414,0.458134785568414,2.38403678029907,11,0.380871341048332,2.18779193570377,1.43808331171004,1.65778766840996
"PATTERN11",295,32,"pm464q01t",36,259,0.122033898305085,0.767267267267267,0.767267267267267,7.5347417532983,11,0.79011154011154,7.84808467769092,1.43808331171004,5.2394334124764
"PATTERN11",295,32,"pm474q01",196,99,0.664406779661017,0.387755102040817,0.387755102040817,2.09453098183359,8,0.314368171511028,1.93605866379257,1.43808331171004,1.45647401981389
"PATTERN11",295,32,"pm559q01",174,121,0.589830508474576,0.477628954117982,0.477628954117982,2.51154075140293,11,0.469222000569963,2.48733970039031,1.43808331171004,1.74645010546464
"PATTERN11",295,32,"pm800q01",247,48,0.83728813559322,0.350961538461539,0.350961538461539,1.68352657432932,11,0.290317139001349,1.57891846503254,1.43808331171004,1.1706738828138
"PATTERN11",295,32,"pm803q01t",68,227,0.230508474576271,0.685410728167919,0.685410728167919,5.27886514514459,8,0.599248509976678,4.68990737870961,1.43808331171004,3.67076448364277
"PATTERN11",295,32,"pm828q01",93,202,0.315254237288136,0.605237943149154,0.605237943149154,4.13160903995254,11,0.493931651229639,3.60232709195281,1.43808331171004,2.87299699976325
"PATTERN11",295,32,"pm828q02",174,121,0.589830508474576,0.310914790538615,0.310914790538615,2.09135861941307,11,0.296095753776005,2.05905561473531,1.43808331171004,1.4542680541409
"PATTERN11",295,32,"pm828q03",68,227,0.230508474576271,0.397512308888313,0.397512308888313,3.69533804836686,11,0.35015548069448,3.51048514137206,1.43808331171004,2.56962723805806
"PATTERN11",295,32,"pm906q01",145,150,0.491525423728814,0.497057471264368,0.497057471264368,2.87407975370469,10,0.431494252873563,2.6662601900546,1.43808331171004,1.99854885339507
"PATTERN11",295,32,"pm915q01",128,167,0.433898305084746,0.416962949101796,0.416962949101796,2.81371810221624,10,0.360217065868264,2.64463892376606,1.43808331171004,1.95657517148323
"PATTERN11",295,32,"pm915q02",160,135,0.542372881355932,0.683981481481481,0.683981481481481,3.45067610540427,10,0.577638888888889,2.98828790492837,1.43808331171004,2.39949666149803
"PATTERN11",295,32,"pm982q01",265,30,0.898305084745763,0.259496855345912,0.259496855345912,1.43808331171004,10,0.187295597484276,1.33555163865872,1.43808331171004,1
"PATTERN11",295,32,"pm982q02",94,201,0.31864406779661,0.459775590134434,0.459775590134434,3.44593165421063,10,0.375410183126919,3.13770584644971,1.43808331171004,2.39619751244664
"PATTERN11",295,32,"pm982q03t",182,113,0.616949152542373,0.530341340075853,0.530341340075853,2.59440335898725,10,0.43241272002334,2.31577523749635,1.43808331171004,1.80407027733478
"PATTERN11",295,32,"pm982q04",129,166,0.43728813559322,0.536004483048473,0.536004483048473,3.21543651929907,10,0.421313159615205,2.81542102935406,1.43808331171004,2.2359181092753
"PATTERN11",295,32,"pm992q01",220,75,0.745762711864407,0.506484848484849,0.506484848484849,2.20027581242267,10,0.356303030303031,1.85903040225883,1.43808331171004,1.53000580321476
"PATTERN11",295,32,"pm992q02",35,260,0.11864406779661,0.640659340659341,0.640659340659341,6.26798633801613,10,0.602087912087912,5.95402782729528,1.43808331171004,4.35856969271329
"PATTERN11",295,32,"pm992q03",12,283,0.0406779661016949,0.754711425206125,0.754711425206125,9.88026997178656,10,0.694640753828033,8.9876616694139,1.43808331171004,6.87044338205819
"PATTERN12",289,32,"pm00gq01",17,272,0.0588235294117647,0.772058823529412,0.772058823529412,9.32425969606412,9,0.594939446366782,7.17602848782935,1.79981204065448,5.18068525237418
"PATTERN12",289,32,"pm00kq02",22,267,0.0761245674740484,0.817160367722165,0.817160367722165,9.48577117059895,10,0.681307456588355,7.5500992686005,1.79981204065448,5.27042321994333
"PATTERN12",289,32,"pm192q01t",105,184,0.363321799307958,0.547463768115942,0.547463768115942,3.58897168217826,10,0.514699792960662,3.44974986338131,1.79981204065448,1.9940813824499
"PATTERN12",289,32,"pm305q01",116,173,0.401384083044983,0.245963723340642,0.245963723340642,2.44413629458582,10,0.1919473789117,2.31273095853855,1.79981204065448,1.3579953013855
"PATTERN12",289,32,"pm406q01",45,244,0.155709342560554,0.842349726775956,0.842349726775956,8.03820520478967,10,0.725956284153005,6.49329619792973,1.79981204065448,4.46613592043016
"PATTERN12",289,32,"pm406q02",25,264,0.0865051903114187,0.862121212121212,0.862121212121212,10.0990465197082,10,0.801363636363636,8.87904554359673,1.79981204065448,5.61116732835936
"PATTERN12",289,32,"pm423q01",199,90,0.688581314878893,0.278280290340592,0.278280290340592,1.8170333108997,10,0.304243439419319,1.86703911889615,1.79981204065448,1.00956837150559
"PATTERN12",289,32,"pm496q01t",145,144,0.501730103806228,0.540086206896552,0.540086206896552,2.98921631204246,10,0.445114942528736,2.67482223753782,1.79981204065448,1.66084915786844
"PATTERN12",289,32,"pm496q02",172,117,0.595155709342561,0.50516795865633,0.50516795865633,2.57823638154223,10,0.454979129397734,2.43269532212244,1.79981204065448,1.43250312994055
"PATTERN12",289,32,"pm564q01",118,171,0.408304498269896,0.115174943007236,0.115174943007236,2.12127210653185,10,0.125433640598672,2.1432353028932,1.79981204065448,1.17860757602248
"PATTERN12",289,32,"pm564q02",115,174,0.397923875432526,0.194652673663168,0.194652673663168,2.32953601358455,10,0.147126436781609,2.22011727549326,1.79981204065448,1.29432182970476
"PATTERN12",289,32,"pm571q01",110,179,0.380622837370242,0.49862874555612,0.49862874555612,3.30708202456019,10,0.428288471305231,3.05136597038528,1.79981204065448,1.83745966237542
"PATTERN12",289,32,"pm603q01t",91,198,0.314878892733564,0.3003108003108,0.3003108003108,2.91204015799058,10,0.295704295704296,2.8980133734681,1.79981204065448,1.6179690391068
"PATTERN12",289,32,"pm906q01",144,145,0.498269896193772,0.553783524904214,0.553783524904214,3.05220369756662,10,0.477969348659004,2.78840467288688,1.79981204065448,1.69584580424116
"PATTERN12",289,32,"pm909q01",277,12,0.958477508650519,0.518351383874849,0.518351383874849,1.79981204065448,9,0.463898916967509,1.68893316942331,1.79981204065448,1
"PATTERN12",289,32,"pm909q02",180,109,0.622837370242215,0.524821610601427,0.524821610601427,2.56059596958834,9,0.523037716615698,2.5551222913524,1.79981204065448,1.42270187761229
"PATTERN12",289,32,"pm909q03",95,194,0.328719723183391,0.761204557786218,0.761204557786218,5.09794941395195,9,0.678893109061313,4.48208379102467,1.79981204065448,2.83248989272133
"PATTERN12",289,32,"pm915q01",127,162,0.439446366782007,0.48896665694566,0.48896665694566,3.03222306108869,10,0.471128608923884,2.97026420104203,1.79981204065448,1.68474429140171
"PATTERN12",289,32,"pm915q02",153,136,0.529411764705882,0.514033064206075,0.514033064206075,2.80532823817762,10,0.441272587466359,2.57900433087346,1.79981204065448,1.55867844797699
"PATTERN12",289,32,"pm949q01t",166,123,0.57439446366782,0.546772455676364,0.546772455676364,2.77354756173048,9,0.470859045939857,2.53490929754834,1.79981204065448,1.54102067275976
"PATTERN12",289,32,"pm949q02t",77,212,0.26643598615917,0.78099730458221,0.78099730458221,5.79784824403271,9,0.681083067875521,4.93974989400853,1.79981204065448,3.22136318297127
"PATTERN12",289,32,"pm955q01",215,74,0.743944636678201,0.396417347580138,0.396417347580138,1.94528283526265,9,0.31414204902577,1.78073427929483,1.79981204065448,1.0808255480696
"PATTERN12",289,32,"pm955q02",59,230,0.204152249134948,0.477450257921886,0.477450257921886,4.23904795821853,9,0.434929992630803,4.03884035951256,1.79981204065448,2.35527258539567
"PATTERN12",289,32,"pm982q01",260,29,0.899653979238754,0.488594164456233,0.488594164456233,1.84297063567442,10,0.457824933687003,1.7788110903353,1.79981204065448,1.02397950121739
"PATTERN12",289,32,"pm982q02",109,180,0.377162629757785,0.200356778797146,0.200356778797146,2.40803727590957,10,0.22533129459735,2.47025320021508,1.79981204065448,1.33793819660964
"PATTERN12",289,32,"pm982q03t",181,108,0.626297577854671,0.435952527112748,0.435952527112748,2.30135692415566,10,0.442244730918764,2.31770048003029,1.79981204065448,1.27866514512194
"PATTERN12",289,32,"pm982q04",110,179,0.380622837370242,0.449822244794312,0.449822244794312,3.12616842871987,10,0.38796343321483,2.91853057270507,1.79981204065448,1.73694161284924
"PATTERN12",289,32,"pm992q01",221,68,0.764705882352941,0.43738355070535,0.43738355070535,1.99265223520218,10,0.429065743944637,1.97416769686372,1.79981204065448,1.10714462965676
"PATTERN12",289,32,"pm992q02",38,251,0.131487889273356,0.603795344936045,0.603795344936045,5.77388618042527,10,0.550429859509331,5.39709587529341,1.79981204065448,3.20804953517572
"PATTERN12",289,32,"pm992q03",14,275,0.0484429065743945,0.878181818181818,0.878181818181818,12.2050975563467,10,0.794025974025974,10.1692260850646,1.79981204065448,6.781317871342
"PATTERN12",289,32,"pm998q02",241,48,0.833910034602076,0.446663208852005,0.446663208852005,1.87652912615059,9,0.344917012448133,1.67833214214491,1.79981204065448,1.04262505404076
"PATTERN12",289,32,"pm998q04t",90,199,0.311418685121107,0.261641541038526,0.261641541038526,2.8112719018696,9,0.258905639307649,2.80332386168351,1.79981204065448,1.56198082820211
"PATTERN13",287,11,"pm192q01t",104,183,0.362369337979094,0.5901113913409,0.5901113913409,3.79074895873569,10,0.5901113913409,3.79074895873569,1.94553213236289,1.94843811401447
"PATTERN13",287,11,"pm305q01",122,165,0.425087108013937,0.181321410829608,0.181321410829608,2.21962651723888,10,0.181321410829608,2.21962651723888,1.94553213236289,1.14088401847319
"PATTERN13",287,11,"pm406q01",40,247,0.139372822299652,0.682995951417004,0.682995951417004,6.31578365043125,10,0.682995951417004,6.31578365043125,1.94553213236289,3.24630138221393
"PATTERN13",287,11,"pm406q02",30,257,0.104529616724739,0.846044098573282,0.846044098573282,9.20963786074613,10,0.846044098573282,9.20963786074613,1.94553213236289,4.73373721644003
"PATTERN13",287,11,"pm423q01",212,75,0.738675958188153,0.391572327044025,0.391572327044025,1.94553213236289,10,0.391572327044025,1.94553213236289,1.94553213236289,1
"PATTERN13",287,11,"pm496q01t",141,146,0.491289198606272,0.504420479937822,0.504420479937822,2.89956529649195,10,0.504420479937822,2.89956529649195,1.94553213236289,1.49037132219984
"PATTERN13",287,11,"pm496q02",172,115,0.599303135888502,0.484630940343782,0.484630940343782,2.50546490737358,10,0.484630940343782,2.50546490737358,1.94553213236289,1.28780443442517
"PATTERN13",287,11,"pm564q01",96,191,0.334494773519164,0.304755671902269,0.304755671902269,2.8441354203656,10,0.304755671902269,2.8441354203656,1.94553213236289,1.46188046604573
"PATTERN13",287,11,"pm564q02",116,171,0.40418118466899,0.366505343819318,0.366505343819318,2.76468812232491,10,0.366505343819318,2.76468812232491,1.94553213236289,1.42104469843278
"PATTERN13",287,11,"pm571q01",121,166,0.421602787456446,0.361246639450364,0.361246639450364,2.6885377962485,10,0.361246639450364,2.6885377962485,1.94553213236289,1.38190356845107
"PATTERN13",287,11,"pm603q01t",92,195,0.320557491289199,0.458305462653289,0.458305462653289,3.43013602898789,10,0.458305462653289,3.43013602898789,1.94553213236289,1.76308371983655
