"item","pattern_a","pattern_b","n_a","n_b","p_correct_a","p_correct_b","delta_p_correct","dxy_form_a","dxy_form_b","delta_dxy_form","raw_weight_form_a","raw_weight_form_b","ratio_raw_weight_form","dxy_common_a","dxy_common_b","delta_dxy_common","raw_weight_common_a","raw_weight_common_b","ratio_raw_weight_common"
"pm828q02","PATTERN03","PATTERN11",429,295,0.585081585081585,0.589830508474576,0.00474892339299127,0.450937821746721,0.310914790538615,-0.140023031208106,2.45134171322056,2.09135861941307,0.853148546420097,0.458861184475581,0.296095753776005,-0.162765430699576,2.47354992075125,2.05905561473531,0.83242937506996
"pm828q02","PATTERN04","PATTERN06",421,418,0.608076009501188,0.545454545454545,-0.0626214640466423,0.290530303030303,0.431163434903047,0.140633131872744,2.00793730153369,2.50624967053168,1.24817127936085,0.251846590909091,0.431717451523546,0.179870860614455,1.92877614189703,2.50780623813248,1.30020596152022
"pm828q02","PATTERN04","PATTERN11",421,295,0.608076009501188,0.589830508474576,-0.0182455010266114,0.290530303030303,0.310914790538615,0.0203844875083121,2.00793730153369,2.09135861941307,1.04154577825496,0.251846590909091,0.296095753776005,0.0442491628669137,1.92877614189703,2.05905561473531,1.06754514949057
"pm828q02","PATTERN06","PATTERN11",418,295,0.545454545454545,0.589830508474576,0.0443759630200309,0.431163434903047,0.310914790538615,-0.120248644364432,2.50624967053168,2.09135861941307,0.834457414200637,0.431717451523546,0.296095753776005,-0.135621697747541,2.50780623813248,2.05905561473531,0.821058494642174
"pm828q03","PATTERN03","PATTERN04",429,421,0.193473193473193,0.237529691211401,0.0440564977382079,0.538895466258096,0.469813084112149,-0.0690823821459465,4.66408309054024,3.96661206968694,0.850459134772295,0.554843652064907,0.395732087227414,-0.159111564837493,4.75628707666344,3.65014119355734,0.767435004389587
"pm828q03","PATTERN03","PATTERN06",429,418,0.193473193473193,0.188995215311005,-0.0044779781621887,0.538895466258096,0.442253836675255,-0.0966416295828409,4.66408309054024,4.20144122571719,0.900807542266693,0.554843652064907,0.428587431387924,-0.126256220676983,4.75628707666344,4.13742109697294,0.86988464537245
"pm828q03","PATTERN03","PATTERN11",429,295,0.193473193473193,0.230508474576271,0.0370352811030777,0.538895466258096,0.397512308888313,-0.141383157369783,4.66408309054024,3.69533804836686,0.79229678730677,0.554843652064907,0.35015548069448,-0.204688171370426,4.75628707666344,3.51048514137206,0.738072594187206
"pm828q03","PATTERN04","PATTERN06",421,418,0.237529691211401,0.188995215311005,-0.0485344759003966,0.469813084112149,0.442253836675255,-0.0275592474368944,3.96661206968694,4.20144122571719,1.05920144241602,0.395732087227414,0.428587431387924,0.0328553441605102,3.65014119355734,4.13742109697294,1.13349617934662
"pm828q03","PATTERN04","PATTERN11",421,295,0.237529691211401,0.230508474576271,-0.00702121663513022,0.469813084112149,0.397512308888313,-0.0723007752238363,3.96661206968694,3.69533804836686,0.931610649956629,0.395732087227414,0.35015548069448,-0.0455766065329337,3.65014119355734,3.51048514137206,0.961739547929879
"pm828q03","PATTERN06","PATTERN11",418,295,0.188995215311005,0.230508474576271,0.0415132592652664,0.442253836675255,0.397512308888313,-0.0447415277869418,4.20144122571719,3.69533804836686,0.879540579015493,0.428587431387924,0.35015548069448,-0.0784319506934439,4.13742109697294,3.51048514137206,0.848471803834625
"pm903q03","PATTERN01","PATTERN06",435,418,0.250574712643678,0.334928229665072,0.0843535170213937,0.703861090786289,0.686742034943474,-0.0171190558428154,5.25706993471478,4.50309925752312,0.85657967526495,0.711740867901165,0.649845837615622,-0.0618950302855434,5.3206786233686,4.27215312548687,0.802933878908497
"pm903q03","PATTERN01","PATTERN07",435,417,0.250574712643678,0.326139088729017,0.0755643760853387,0.703861090786289,0.658546158676994,-0.0453149321092954,5.25706993471478,4.37895781106434,0.832965485611695,0.711740867901165,0.625235503454051,-0.0865053644471143,5.3206786233686,4.18334757397231,0.786243235139012
"pm903q03","PATTERN01","PATTERN09",435,394,0.250574712643678,0.261421319796954,0.0108466071532762,0.703861090786289,0.629633336669669,-0.0742277541166199,5.25706993471478,4.64323360293492,0.883236034634727,0.711740867901165,0.617288893337337,-0.0944519745638281,5.3206786233686,4.56720527626667,0.858387735768771
"pm903q03","PATTERN06","PATTERN07",418,417,0.334928229665072,0.326139088729017,-0.00878914093605498,0.686742034943474,0.658546158676994,-0.02819587626648,4.50309925752312,4.37895781106434,0.972431998639297,0.649845837615622,0.625235503454051,-0.0246103341615709,4.27215312548687,4.18334757397231,0.97921292872562
"pm903q03","PATTERN06","PATTERN09",418,394,0.334928229665072,0.261421319796954,-0.0735069098681175,0.686742034943474,0.629633336669669,-0.0571086982738045,4.50309925752312,4.64323360293492,1.0311195328812,0.649845837615622,0.617288893337337,-0.0325569442782847,4.27215312548687,4.56720527626667,1.06906403916554
"pm903q03","PATTERN07","PATTERN09",417,394,0.326139088729017,0.261421319796954,-0.0647177689320625,0.658546158676994,0.629633336669669,-0.0289128220073245,4.37895781106434,4.64323360293492,1.06035129893301,0.625235503454051,0.617288893337337,-0.00794661011671383,4.18334757397231,4.56720527626667,1.09175850093897
"pm905q01t","PATTERN02","PATTERN03",433,429,0.817551963048499,0.699300699300699,-0.1182512637478,0.528820710863191,0.530439276485788,0.00161856562259688,2.10154244004995,2.3787043114019,1.13188497461196,0.452406493599371,0.49343669250646,0.0410301989070891,1.92186736549387,2.27628785172763,1.18441464410979
"pm905q01t","PATTERN02","PATTERN05",433,419,0.817551963048499,0.737470167064439,-0.0800817959840597,0.528820710863191,0.588467196234186,0.059646485370995,2.10154244004995,2.45674741051909,1.16902107885135,0.452406493599371,0.588467196234186,0.136060702634816,1.92186736549387,2.45674741051909,1.27831267371969
"pm905q01t","PATTERN02","PATTERN07",433,417,0.817551963048499,0.853717026378897,0.036165063330398,0.528820710863191,0.540891508565113,0.0120707977019217,2.10154244004995,2.05575591945727,0.978212897479436,0.452406493599371,0.561014919874746,0.108608426275376,1.92186736549387,2.10737163700945,1.09652293121066
"pm905q01t","PATTERN03","PATTERN05",429,419,0.699300699300699,0.737470167064439,0.0381694677637399,0.530439276485788,0.588467196234186,0.0580279197483982,2.3787043114019,2.45674741051909,1.03280907960822,0.49343669250646,0.588467196234186,0.0950305037277266,2.27628785172763,2.45674741051909,1.07927800460495
"pm905q01t","PATTERN03","PATTERN07",429,417,0.699300699300699,0.853717026378897,0.154416327078198,0.530439276485788,0.540891508565113,0.0104522320793248,2.3787043114019,2.05575591945727,0.864233486105593,0.49343669250646,0.561014919874746,0.0675782273682866,2.27628785172763,2.10737163700945,0.925793122082523
"pm905q01t","PATTERN05","PATTERN07",419,417,0.737470167064439,0.853717026378897,0.116246859314458,0.588467196234186,0.540891508565113,-0.0475756876690734,2.45674741051909,2.05575591945727,0.836779520212418,0.588467196234186,0.561014919874746,-0.02745227635944,2.45674741051909,2.10737163700945,0.857789298153437
"pm905q02","PATTERN02","PATTERN03",433,429,0.376443418013857,0.312354312354312,-0.0640891056595445,0.686480345376051,0.72365292183152,0.0371725764554696,4.25192408621292,4.92146052050949,1.15746669524688,0.623221995001136,0.688489754616747,0.0652677596156108,3.89168952028123,4.66496473639317,1.19869910281436
"pm905q02","PATTERN02","PATTERN05",433,419,0.376443418013857,0.37708830548926,0.000644887475403311,0.686480345376051,0.725835394539017,0.0393550491629666,4.25192408621292,4.50994322706834,1.06068291334082,0.623221995001136,0.725835394539017,0.102613399537882,3.89168952028123,4.50994322706834,1.1588651159259
"pm905q02","PATTERN02","PATTERN07",433,417,0.376443418013857,0.465227817745803,0.0887843997319465,0.686480345376051,0.692755767185983,0.00627542180993257,4.25192408621292,3.83292693463627,0.901457047896207,0.623221995001136,0.605011326337201,-0.0182106686639349,3.89168952028123,3.39320146450474,0.871909602968413
