"person","calibration","audit","fold","number_correct","raw_proportion","full_weighted","crossfit_weighted","raw_midrank_percentile","weighted_midrank_percentile"
478,TRUE,FALSE,3,18,0.642857142857143,0.599083753061321,0.599624275026246,31.6392881587953,29.4147843942505
479,TRUE,FALSE,3,23,0.821428571428571,0.789198056542219,0.789813383045772,71.1327857631759,67.6420260095825
480,FALSE,TRUE,1,21,0.75,0.723017115120582,0.724558100653553,54.7741273100616,53.952772073922
481,FALSE,TRUE,3,21,0.75,0.712528716554991,0.713679176052365,54.7741273100616,51.7624914442163
482,FALSE,TRUE,5,16,0.571428571428571,0.519878219755792,0.520211744169119,19.4216290212183,16.4784394250513
483,TRUE,FALSE,1,14,0.5,0.473312183213289,0.472249411597024,10.9856262833676,11.3107460643395
484,FALSE,TRUE,1,16,0.571428571428571,0.562425102947806,0.56343911806186,19.4216290212183,23.0835044490075
485,TRUE,FALSE,4,17,0.607142857142857,0.563036597013189,0.563054113723355,25.2908966461328,23.186173853525
486,FALSE,TRUE,4,19,0.678571428571429,0.637390104469847,0.637164955226506,39.2026009582478,36.1225188227242
487,FALSE,TRUE,5,27,0.964285714285714,0.966667611783339,0.966056870151549,95.4312114989733,96.2183436002738
488,FALSE,TRUE,3,17,0.607142857142857,0.566501178172098,0.566884727865441,25.2908966461328,23.6995208761123
489,TRUE,FALSE,1,18,0.642857142857143,0.604025764081798,0.605322966962338,31.6392881587953,30.3045859000684
490,FALSE,TRUE,2,17,0.607142857142857,0.584521076256117,0.585342124261725,25.2908966461328,26.8822724161533
491,FALSE,TRUE,1,16,0.571428571428571,0.533148142249744,0.535125007201092,19.4216290212183,18.6002737850787
492,FALSE,TRUE,4,21,0.75,0.718279524585037,0.716821987241536,54.7741273100616,53.2683093771389
493,TRUE,FALSE,2,19,0.678571428571429,0.639088069989664,0.638837340634827,39.2026009582478,36.3963039014374
494,TRUE,FALSE,4,16,0.571428571428571,0.537607173660714,0.535514298738801,19.4216290212183,19.1820670773443
495,TRUE,FALSE,1,24,0.857142857142857,0.846644687972229,0.844599822919207,78.5420944558522,79.1752224503765
496,TRUE,FALSE,2,14,0.5,0.4723412902493,0.472270173705029,10.9856262833676,11.1738535249829
497,FALSE,TRUE,5,27,0.964285714285714,0.957784099948844,0.957863624517966,95.4312114989733,94.3018480492813
498,TRUE,FALSE,2,26,0.928571428571429,0.92954395996432,0.929302968222907,90.9479808350445,92.0431211498973
499,FALSE,TRUE,3,20,0.714285714285714,0.697174989049412,0.69580298047825,47.1594798083504,48.9219712525667
500,TRUE,FALSE,5,22,0.785714285714286,0.75851647523635,0.760561630771785,62.9876796714579,61.0027378507871
501,TRUE,FALSE,2,18,0.642857142857143,0.621825659164582,0.624207036704102,31.6392881587953,32.9397672826831
502,FALSE,TRUE,1,26,0.928571428571429,0.892854833847045,0.894191290111034,90.9479808350445,86.9609856262834
503,TRUE,FALSE,2,22,0.785714285714286,0.745074043573392,0.745288414727501,62.9876796714579,58.1622176591376
504,TRUE,FALSE,2,19,0.678571428571429,0.663181567242684,0.662816481193931,39.2026009582478,41.9062286105407
505,FALSE,TRUE,5,20,0.714285714285714,0.68643295707765,0.686320219404617,47.1594798083504,46.8001368925394
506,FALSE,TRUE,4,17,0.607142857142857,0.593857937628935,0.594660185942958,25.2908966461328,28.4223134839151
507,TRUE,FALSE,3,20,0.714285714285714,0.670701818270593,0.669881468236185,47.1594798083504,43.4462696783025
508,TRUE,FALSE,5,24,0.857142857142857,0.82796564847638,0.8279348143697,78.5420944558522,75.2737850787132
509,TRUE,FALSE,2,16,0.571428571428571,0.537579345178923,0.537508489823121,19.4216290212183,19.1478439425051
510,TRUE,FALSE,2,10,0.357142857142857,0.334070581217004,0.335109249729421,2.56673511293634,2.72073921971253
511,TRUE,FALSE,1,17,0.607142857142857,0.577044062799272,0.577160453208464,25.2908966461328,25.8213552361396
512,FALSE,TRUE,5,8,0.285714285714286,0.281972970793019,0.281677327747943,0.735797399041752,1.00958247775496
513,TRUE,FALSE,2,17,0.607142857142857,0.553593719393067,0.554568230909419,25.2908966461328,21.3381245722108
514,TRUE,FALSE,4,20,0.714285714285714,0.701760359070994,0.700563724587288,47.1594798083504,49.6406570841889
515,TRUE,FALSE,4,26,0.928571428571429,0.92448593982149,0.924576758014681,90.9479808350445,90.9993155373032
516,TRUE,FALSE,3,24,0.857142857142857,0.82977539749199,0.830341570884276,78.5420944558522,75.7871321013005
517,FALSE,TRUE,3,11,0.392857142857143,0.348854301136394,0.348844440588742,4.15811088295688,3.33675564681725
518,FALSE,TRUE,4,16,0.571428571428571,0.513856626281437,0.514109801197595,19.4216290212183,15.72553045859
519,FALSE,TRUE,3,18,0.642857142857143,0.610051378321963,0.607906950064708,31.6392881587953,31.2628336755647
520,TRUE,FALSE,4,14,0.5,0.48286485849578,0.484803145114239,10.9856262833676,12.2005475701574
521,TRUE,FALSE,3,25,0.892857142857143,0.875423740218681,0.875671721732126,85.2669404517454,83.6926762491444
522,TRUE,FALSE,3,19,0.678571428571429,0.62758917421473,0.627187358106957,39.2026009582478,33.9322381930185
523,TRUE,FALSE,2,19,0.678571428571429,0.648736989247663,0.650794036746972,39.2026009582478,38.5865845311431
524,TRUE,FALSE,4,27,0.964285714285714,0.972059782490875,0.971598531205988,95.4312114989733,97.2621492128679
525,TRUE,FALSE,5,10,0.357142857142857,0.334811705651758,0.336261827338505,2.56673511293634,2.75496235455168
526,FALSE,TRUE,3,25,0.892857142857143,0.890175287636,0.889863347099024,85.2669404517454,86.4305270362765
527,TRUE,FALSE,2,18,0.642857142857143,0.591882369451896,0.591062685697513,31.6392881587953,27.8747433264887
528,TRUE,FALSE,1,17,0.607142857142857,0.562249501689779,0.563532924358367,25.2908966461328,23.0492813141684
529,FALSE,TRUE,5,22,0.785714285714286,0.764711968829959,0.765844570912256,62.9876796714579,62.4401095140315
530,TRUE,FALSE,5,24,0.857142857142857,0.825955897444236,0.826711839474324,78.5420944558522,74.8973305954825
531,TRUE,FALSE,3,19,0.678571428571429,0.67174261765434,0.672242811686767,39.2026009582478,43.7200547570157
532,TRUE,FALSE,4,15,0.535714285714286,0.478079165630063,0.477049127168866,14.5448323066393,11.7214236824093
533,TRUE,FALSE,5,16,0.571428571428571,0.539152099739088,0.539202198035481,19.4216290212183,19.5242984257358
534,TRUE,FALSE,5,26,0.928571428571429,0.907867945320605,0.90707569296351,90.9479808350445,88.8603696098563
535,TRUE,FALSE,2,19,0.678571428571429,0.657785725073048,0.655811128953892,39.2026009582478,40.2977412731006
536,FALSE,TRUE,2,15,0.535714285714286,0.497941785092061,0.49889356402992,14.5448323066393,14.1854893908282
537,TRUE,FALSE,2,18,0.642857142857143,0.60852933371519,0.60664418926089,31.6392881587953,31.0232717316906
538,TRUE,FALSE,2,13,0.464285714285714,0.4206904546407,0.420274617408223,8.02532511978097,7.13552361396304
539,FALSE,TRUE,3,14,0.5,0.456836019889295,0.456354217533475,10.9856262833676,9.70225872689938
540,FALSE,TRUE,2,17,0.607142857142857,0.58192089133674,0.58144422262884,25.2908966461328,26.6084873374401
541,TRUE,FALSE,4,18,0.642857142857143,0.61858175815698,0.619657756549577,31.6392881587953,32.4948665297741
542,FALSE,TRUE,5,12,0.428571428571429,0.394141266768226,0.393770970066335,5.78370978781656,5.49281314168378
543,TRUE,FALSE,2,8,0.285714285714286,0.262272557007854,0.26312125754566,0.735797399041752,0.804243668720055
544,TRUE,FALSE,2,23,0.821428571428571,0.79257347046585,0.792702634739625,71.1327857631759,68.2922655715264
545,TRUE,FALSE,5,16,0.571428571428571,0.542951757491314,0.544762390039637,19.4216290212183,19.9007529089665
546,TRUE,FALSE,4,18,0.642857142857143,0.593405971168465,0.593739426530135,31.6392881587953,28.3538672142368
547,TRUE,FALSE,5,23,0.821428571428571,0.784856631367264,0.786003003030027,71.1327857631759,66.6153319644079
548,TRUE,FALSE,2,23,0.821428571428571,0.806870090229776,0.806911987871787,71.1327857631759,71.0985626283368
549,TRUE,FALSE,4,20,0.714285714285714,0.673237050251331,0.672708054820212,47.1594798083504,43.9253935660507
550,TRUE,FALSE,2,16,0.571428571428571,0.527347203394142,0.528254711080246,19.4216290212183,17.7104722792608
551,TRUE,FALSE,3,20,0.714285714285714,0.689754734549044,0.688422810303175,47.1594798083504,47.5872689938398
552,TRUE,FALSE,4,13,0.464285714285714,0.437992729347525,0.43929627722383,8.02532511978097,8.33333333333333
553,TRUE,FALSE,1,28,1,1,1,98.6652977412731,98.6652977412731
554,TRUE,FALSE,1,19,0.678571428571429,0.639550860930524,0.640418415458181,39.2026009582478,36.4647501711157
555,FALSE,TRUE,3,20,0.714285714285714,0.69415742158139,0.693136483588598,47.1594798083504,48.305954825462
556,TRUE,FALSE,4,26,0.928571428571429,0.918910477023519,0.919217516931267,90.9479808350445,90.3148528405202
557,FALSE,TRUE,5,18,0.642857142857143,0.592229215282297,0.594483551107209,31.6392881587953,27.9774127310062
558,TRUE,FALSE,2,24,0.857142857142857,0.818496954077981,0.817585182035085,78.5420944558522,73.5626283367556
559,TRUE,FALSE,5,23,0.821428571428571,0.822801339816138,0.820960665499237,71.1327857631759,74.2128678986995
560,TRUE,FALSE,1,20,0.714285714285714,0.682939861509401,0.682635817994506,47.1594798083504,45.8418891170431
561,TRUE,FALSE,5,20,0.714285714285714,0.696831997316327,0.698265346514517,47.1594798083504,48.7850787132101
562,TRUE,FALSE,2,16,0.571428571428571,0.526596180696691,0.526713619768753,19.4216290212183,17.5051334702259
563,FALSE,TRUE,3,27,0.964285714285714,0.960675975792669,0.96022316603363,95.4312114989733,94.6954140999316
564,TRUE,FALSE,2,26,0.928571428571429,0.912721384922915,0.913315036840689,90.9479808350445,89.476386036961
565,TRUE,FALSE,3,25,0.892857142857143,0.874205226069871,0.873606689141353,85.2669404517454,83.590006844627
566,FALSE,TRUE,1,19,0.678571428571429,0.65889678943238,0.658108626103136,39.2026009582478,40.605749486653
567,TRUE,FALSE,1,25,0.892857142857143,0.865438447890782,0.866328597298288,85.2669404517454,82.5633127994524
568,TRUE,FALSE,1,18,0.642857142857143,0.621822229788488,0.622889311226875,31.6392881587953,32.9055441478439
569,TRUE,FALSE,4,20,0.714285714285714,0.68448667241962,0.683688495528502,47.1594798083504,46.2183436002738
570,TRUE,FALSE,5,28,1,1,1,98.6652977412731,98.6652977412731
571,FALSE,TRUE,3,16,0.571428571428571,0.538095564003159,0.539012017117414,19.4216290212183,19.3189596167009
572,TRUE,FALSE,3,24,0.857142857142857,0.837285575044884,0.835830251422713,78.5420944558522,77.4640657084189
573,TRUE,FALSE,2,23,0.821428571428571,0.810714818433803,0.81088470488122,71.1327857631759,72.0225872689938
574,FALSE,TRUE,1,23,0.821428571428571,0.804225680408224,0.803237787581393,71.1327857631759,70.3456536618754
575,TRUE,FALSE,2,16,0.571428571428571,0.529394404116837,0.529756754072177,19.4216290212183,17.984257357974
576,FALSE,TRUE,1,25,0.892857142857143,0.877986640567592,0.878215983496826,85.2669404517454,84.3086926762491
577,TRUE,FALSE,1,21,0.75,0.714970988852396,0.717225037413773,54.7741273100616,52.4469541409993
578,TRUE,FALSE,3,26,0.928571428571429,0.901370048829514,0.901703516500359,90.9479808350445,88.2785763175907
579,TRUE,FALSE,4,26,0.928571428571429,0.91636040716787,0.915309295124995,90.9479808350445,89.9726214921287
580,FALSE,TRUE,5,22,0.785714285714286,0.761629306590815,0.761820193182181,62.9876796714579,61.6187542778919
581,TRUE,FALSE,4,26,0.928571428571429,0.931798747544517,0.932128287696261,90.9479808350445,92.5051334702259
582,FALSE,TRUE,5,23,0.821428571428571,0.783480980465931,0.782965022665107,71.1327857631759,66.5126625598905
583,FALSE,TRUE,3,19,0.678571428571429,0.6517674601421,0.652153256701685,39.2026009582478,39.3394934976044
584,TRUE,FALSE,3,26,0.928571428571429,0.910397073528385,0.910017093592421,90.9479808350445,89.031485284052
585,TRUE,FALSE,2,27,0.964285714285714,0.963376295980523,0.963630274672757,95.4312114989733,95.5167693360712
